Alpha_Ganite,Alpha,Loss YCF Ganite,ATE YCF Ganite
-50,0.0,25.986417770385742,0.05406666232016988
-50,0.033,25.9342098236084,0.05644214130738989
-50,0.066,25.92755699157715,0.05282801531848025
-50,0.1,25.909626007080078,0.05484346564041498
-50,0.2,26.196027755737305,0.04854519024065396
-50,0.3,25.931743621826172,0.05366517196102205
-50,0.4,25.839923858642578,0.05517999685484576
-50,0.5,25.84769630432129,0.057012631345237486
-50,0.6,25.872024536132812,0.055940329534225786
-50,0.7,25.754785537719727,0.06026148282291022
-50,0.8,25.853466033935547,0.04935425275379168
-50,0.9,25.927204132080078,0.054718327214227536
-50,1.0,25.83095359802246,0.05969286051459777
-40,0.0,25.425472259521484,0.010580193788685133
-40,0.033,25.514318466186523,0.008220572491370204
-40,0.066,25.361717224121094,-0.011429894072880975
-40,0.1,25.329736709594727,-2.2690872060415757e-05
-40,0.2,25.19782066345215,0.006859223160659678
-40,0.3,25.312345504760742,0.006331565601661149
-40,0.4,25.25395965576172,0.006873847999562699
-40,0.5,25.136754989624023,0.005235198848219325
-40,0.6,25.313749313354492,0.003095617822966412
-40,0.7,25.135433197021484,0.017559434246214867
-40,0.8,25.147411346435547,0.01549198721351197
-40,0.9,25.16766357421875,0.014959552280467747
-40,1.0,25.1567325592041,0.026826340733472565
-30,0.0,26.88334083557129,0.33934158038237006
-30,0.033,27.19068717956543,0.33729033923519336
-30,0.066,26.901689529418945,0.3393980095255722
-30,0.1,26.81513214111328,0.33321660627359306
-30,0.2,26.511837005615234,0.3377283783549754
-30,0.3,26.418842315673828,0.33827552095814517
-30,0.4,26.443103790283203,0.33464737130473554
-30,0.5,26.449878692626953,0.33572513518628355
-30,0.6,26.411911010742188,0.3343799507605263
-30,0.7,26.36564064025879,0.3342070589249637
-30,0.8,26.42197036743164,0.3353933697582603
-30,0.9,26.376829147338867,0.3356819653479275
-30,1.0,26.45633888244629,0.33627917249917294
-20,0.0,29.233386993408203,0.22681714880819892
-20,0.033,28.157337188720703,0.213465748537782
-20,0.066,27.740921020507812,0.1816481929265461
-20,0.1,27.482704162597656,0.17113626196796705
-20,0.2,26.84300422668457,0.17025532479785488
-20,0.3,26.513927459716797,0.15526623673442597
-20,0.4,26.314281463623047,0.16771745897100776
-20,0.5,26.416349411010742,0.15878428796599953
-20,0.6,26.218183517456055,0.17917655071802097
-20,0.7,26.14617347717285,0.17888330981962342
-20,0.8,26.171443939208984,0.17629514287171388
-20,0.9,26.24256134033203,0.16708760028953473
-20,1.0,26.229894638061523,0.169742874383636
-10,0.0,28.459810256958008,0.3327111695951157
-10,0.033,28.46951675415039,0.3251476844514871
-10,0.066,28.457008361816406,0.3441843371367195
-10,0.1,28.400964736938477,0.32229718411751307
-10,0.2,28.394594192504883,0.3246750561222471
-10,0.3,28.356033325195312,0.34216533597693277
-10,0.4,28.43726921081543,0.33279458629215397
-10,0.5,28.33662986755371,0.33823282837156277
-10,0.6,28.375160217285156,0.33066300311103447
-10,0.7,28.353193283081055,0.32886415186634
-10,0.8,28.35171890258789,0.3313378844431276
-10,0.9,28.326786041259766,0.321461326549783
-10,1.0,28.318313598632812,0.33121054630190616
-9,0.0,28.181007385253906,0.021014505258117433
-9,0.033,28.16574478149414,0.021641596112914385
-9,0.066,28.17075538635254,0.013394694804375384
-9,0.1,28.262229919433594,0.02136212002983806
-9,0.2,28.252897262573242,0.017889751884297644
-9,0.3,28.201013565063477,0.014781873700435821
-9,0.4,28.23128890991211,0.01924796267559925
-9,0.5,28.23354721069336,0.020480781577964846
-9,0.6,28.266277313232422,0.018428700129176745
-9,0.7,28.158733367919922,0.018046807143569876
-9,0.8,28.212383270263672,0.010038125186395908
-9,0.9,28.18872833251953,0.010232142734436067
-9,1.0,28.17135238647461,0.01610792469654887
-8,0.0,24.264310836791992,-0.01835249500077185
-8,0.033,24.200241088867188,-0.0068888390046097925
-8,0.066,24.2228946685791,-3.2054381369217566e-05
-8,0.1,24.29198455810547,-0.01637502508454247
-8,0.2,24.201932907104492,-0.0037236349661187162
-8,0.3,24.275697708129883,-0.0059932907740760655
-8,0.4,24.214937210083008,-0.0029910043263974284
-8,0.5,24.19202995300293,-0.0066445759685258565
-8,0.6,24.21576499938965,-0.002400910956626312
-8,0.7,24.233959197998047,-0.004647066980797643
-8,0.8,24.17675018310547,-0.005074949348140567
-8,0.9,24.161418914794922,0.00021719567988354171
-8,1.0,24.139997482299805,-0.0018069919978318527
-7,0.0,25.9635066986084,0.18672273980588083
-7,0.033,26.070695877075195,0.1780566409805191
-7,0.066,26.06169891357422,0.18087827948514312
-7,0.1,26.031389236450195,0.1830889071821311
-7,0.2,25.97873878479004,0.18297988691561695
-7,0.3,26.107683181762695,0.1756082139246855
-7,0.4,26.098569869995117,0.18559393128435708
-7,0.5,26.049983978271484,0.1812036637944996
-7,0.6,26.03059196472168,0.18608017312669523
-7,0.7,26.125566482543945,0.18345795506738516
-7,0.8,25.99300765991211,0.18373757357448595
-7,0.9,26.110776901245117,0.18165457803003893
-7,1.0,25.979045867919922,0.18261531719438273
-6,0.0,22.54546546936035,0.3284316792203055
-6,0.033,22.56429100036621,0.3296375488710048
-6,0.066,22.6033935546875,0.3283244420215985
-6,0.1,22.562267303466797,0.32827663096152904
-6,0.2,22.55388069152832,0.33152431500205837
-6,0.3,22.544588088989258,0.32943271950604913
-6,0.4,22.508953094482422,0.32612331954669505
-6,0.5,22.59616470336914,0.3250732531780731
-6,0.6,22.46137046813965,0.33070316958688206
-6,0.7,22.49565887451172,0.3297705830784958
-6,0.8,22.470094680786133,0.32623166920756463
-6,0.9,22.491493225097656,0.32843087340820953
-6,1.0,22.474891662597656,0.3293893568063191
-5,0.0,22.09407615661621,0.04863498972119651
-5,0.033,22.08598518371582,0.04924280159167216
-5,0.066,22.091503143310547,0.05052967737834735
-5,0.1,22.20111846923828,0.05248571152857717
-5,0.2,22.10365104675293,0.06370960973809947
-5,0.3,22.073410034179688,0.051607081699327484
-5,0.4,22.09253692626953,0.05822698143491545
-5,0.5,22.12544822692871,0.05607946237045092
-5,0.6,22.083646774291992,0.05421369233042306
-5,0.7,22.12229347229004,0.05305505807537181
-5,0.8,22.07141876220703,0.04944668702211019
-5,0.9,22.033496856689453,0.061405507310036134
-5,1.0,22.113731384277344,0.0505057771929831
-4,0.0,18.970182418823242,0.12052577850777668
-4,0.033,18.874855041503906,0.11949277733255559
-4,0.066,18.930280685424805,0.1120940936079926
-4,0.1,18.88863182067871,0.11715938702853546
-4,0.2,19.168794631958008,0.11458864056792595
-4,0.3,18.899974822998047,0.11206378212904178
-4,0.4,18.80608558654785,0.11498120843406734
-4,0.5,18.97458267211914,0.11672989044658855
-4,0.6,18.85281753540039,0.10659720095064484
-4,0.7,18.83575439453125,0.12025889784664323
-4,0.8,18.87725067138672,0.12065897321812713
-4,0.9,18.847412109375,0.11638547919573128
-4,1.0,18.82186508178711,0.11010063940076864
-3,0.0,20.576793670654297,0.23074425666144704
-3,0.033,20.613157272338867,0.23296579093885317
-3,0.066,20.580774307250977,0.2268467581161946
-3,0.1,20.599876403808594,0.23100511703575588
-3,0.2,20.546873092651367,0.2267057127643024
-3,0.3,20.54936981201172,0.23415297198977525
-3,0.4,20.56095314025879,0.23489025267494834
-3,0.5,20.54736328125,0.23118084194347732
-3,0.6,20.6529541015625,0.230910992205553
-3,0.7,20.55841827392578,0.22955888632535149
-3,0.8,20.535978317260742,0.23240737516964116
-3,0.9,20.57050323486328,0.22624347893385788
-3,1.0,20.58702278137207,0.2275194538448484
-2,0.0,19.644088745117188,0.17769626765881297
-2,0.033,19.73494529724121,0.18464428202529315
-2,0.066,19.651208877563477,0.17906847183523178
-2,0.1,19.607664108276367,0.18145770284756102
-2,0.2,19.597820281982422,0.17742923826088242
-2,0.3,19.640846252441406,0.1843632182266539
-2,0.4,19.72158432006836,0.17830720837064273
-2,0.5,19.689884185791016,0.18231833468683734
-2,0.6,19.6760311126709,0.18040524278027426
-2,0.7,19.620285034179688,0.17986815492409503
-2,0.8,19.684574127197266,0.1737989364086634
-2,0.9,19.62833023071289,0.1792134658435618
-2,1.0,19.69895362854004,0.17849396793213224
-1,0.0,23.00720977783203,0.24879201518472183
-1,0.033,23.060197830200195,0.24102654505761034
-1,0.066,23.054420471191406,0.2467410259518379
-1,0.1,23.014612197875977,0.24787477138808356
-1,0.2,23.08588218688965,0.24404297897728422
-1,0.3,23.004011154174805,0.24856614173219094
-1,0.4,22.968473434448242,0.2481762708083708
-1,0.5,23.061477661132812,0.24465020361044432
-1,0.6,23.08454132080078,0.24351489588736386
-1,0.7,23.07903480529785,0.24533923684671755
-1,0.8,23.044641494750977,0.24585115603198138
-1,0.9,23.0101261138916,0.24559858796342504
-1,1.0,23.03630828857422,0.24657785665091114
0,0.0,25.804935455322266,0.259810225514435
0,0.033,25.83648681640625,0.2570727893613838
0,0.066,25.753314971923828,0.2596187613018711
0,0.1,25.790637969970703,0.2601842203759338
0,0.2,25.752445220947266,0.2627672123790704
0,0.3,25.78558921813965,0.26097151179036837
0,0.4,25.74559783935547,0.25876724994429734
0,0.5,25.796123504638672,0.26166795556899225
0,0.6,25.787696838378906,0.2593222878953282
0,0.7,25.804670333862305,0.2609637799706064
0,0.8,25.71432876586914,0.26383656182393733
0,0.9,25.78668212890625,0.260046995936289
0,1.0,25.73235511779785,0.25853626146184483
1,0.0,27.27396583557129,0.026240941555828234
1,0.033,27.278366088867188,0.026818261798797094
1,0.066,27.234956741333008,0.034496669943413494
1,0.1,27.404142379760742,0.03285473468466593
1,0.2,27.229122161865234,0.04190603145516891
1,0.3,27.27851104736328,0.02778193556695907
1,0.4,27.241060256958008,0.037941508770923615
1,0.5,27.29084014892578,0.03839446417120995
1,0.6,27.264101028442383,0.03490562279562681
1,0.7,27.21678352355957,0.03962873345814377
1,0.8,27.311500549316406,0.030331022776284522
1,0.9,27.28988265991211,0.03198110015671185
1,1.0,27.270374298095703,0.03349451646607271
2,0.0,26.264564514160156,0.28215065234251724
2,0.033,26.320676803588867,0.27962498649964385
2,0.066,26.27654266357422,0.28309539449777943
2,0.1,26.25624656677246,0.27765263497641435
2,0.2,26.308412551879883,0.28290100180495625
2,0.3,26.279800415039062,0.2833289924345299
2,0.4,26.278823852539062,0.28285571800900233
2,0.5,26.298702239990234,0.28267217642444376
2,0.6,26.384510040283203,0.2771373691199739
2,0.7,26.27103042602539,0.283358853715296
2,0.8,26.305280685424805,0.28087708430905356
2,0.9,26.22352409362793,0.28199476307871785
2,1.0,26.310625076293945,0.2821809253731722
3,0.0,31.557714462280273,-0.05289257570534367
3,0.033,31.536497116088867,-0.05307879293315454
3,0.066,31.572349548339844,-0.0526996383677516
3,0.1,31.654260635375977,-0.057181519892908206
3,0.2,31.549396514892578,-0.04481845466456924
3,0.3,31.5684871673584,-0.0510416305675101
3,0.4,31.535789489746094,-0.04985256382937697
3,0.5,31.764400482177734,-0.06298457911824329
3,0.6,31.585323333740234,-0.05325862625962885
3,0.7,31.620262145996094,-0.054384671072182034
3,0.8,31.574562072753906,-0.0513558664366206
3,0.9,31.69696807861328,-0.06066913748529501
3,1.0,31.626235961914062,-0.05691304635632555
4,0.0,30.331005096435547,-0.21292451897952192
4,0.033,30.359066009521484,-0.20970744544261022
4,0.066,30.46892547607422,-0.21281062372920978
4,0.1,30.327695846557617,-0.2082538068801152
4,0.2,30.396692276000977,-0.21253649790238027
4,0.3,30.33740234375,-0.21009548288602709
4,0.4,30.411352157592773,-0.21031107422143602
4,0.5,30.361658096313477,-0.2129182022230902
4,0.6,30.36968421936035,-0.21314594186493374
4,0.7,30.309751510620117,-0.21040824085659326
4,0.8,30.232376098632812,-0.208911553991725
4,0.9,30.272449493408203,-0.2111086329490306
4,1.0,30.36928939819336,-0.21160620983101563
5,0.0,26.217784881591797,0.23791050661754065
5,0.033,26.208337783813477,0.23869466655975713
5,0.066,26.233842849731445,0.23423494139967205
5,0.1,26.2591609954834,0.23655267909287425
5,0.2,26.247777938842773,0.23899849977648713
5,0.3,26.247112274169922,0.23614515199562192
5,0.4,26.326566696166992,0.23007962689245787
5,0.5,26.296144485473633,0.2389716527068435
5,0.6,26.294130325317383,0.23962325866187473
5,0.7,26.303138732910156,0.23876038504790809
5,0.8,26.257957458496094,0.23637545214483913
5,0.9,26.235183715820312,0.23839814306901586
5,1.0,26.262832641601562,0.23645188340570988
6,0.0,21.315834045410156,0.21102365006768808
6,0.033,21.30543327331543,0.20196084277647097
6,0.066,21.446191787719727,0.20337772283043787
6,0.1,21.33353042602539,0.2099815736953945
6,0.2,21.30123519897461,0.21166137419883047
6,0.3,21.32760238647461,0.20847378861459243
6,0.4,21.327234268188477,0.2044919067758224
6,0.5,21.313325881958008,0.20936928271886357
6,0.6,21.35731315612793,0.20169252642276025
6,0.7,21.386274337768555,0.20988495250734873
6,0.8,21.351966857910156,0.20440328090570525
6,0.9,21.303239822387695,0.2048737277584931
6,1.0,21.296493530273438,0.20283876640310416
7,0.0,17.41512680053711,0.05718073489310793
7,0.033,17.357341766357422,0.06657817671269073
7,0.066,17.3395938873291,0.06234232472824397
7,0.1,17.363405227661133,0.06223840749655429
7,0.2,17.35554313659668,0.06095028009705583
7,0.3,17.362184524536133,0.06348768947766414
7,0.4,17.365337371826172,0.06640779749195924
7,0.5,17.402114868164062,0.06554400500472313
7,0.6,17.36168098449707,0.07200329808441674
7,0.7,17.30126190185547,0.07639918471796103
7,0.8,17.30277442932129,0.07778227309622898
7,0.9,17.351608276367188,0.07380270170549097
7,1.0,17.280628204345703,0.07696443020809873
8,0.0,22.491195678710938,0.17519303597307467
8,0.033,22.451322555541992,0.18335181075654639
8,0.066,22.39375114440918,0.17958594714003984
8,0.1,22.50170135498047,0.17649162166057297
8,0.2,22.409626007080078,0.17927715508450892
8,0.3,22.55460548400879,0.1771574609390436
8,0.4,22.440059661865234,0.17585157148817765
8,0.5,22.497745513916016,0.17725783041084697
8,0.6,22.470365524291992,0.18064745212367073
8,0.7,22.47368621826172,0.17398202796622142
8,0.8,22.550134658813477,0.17780784883041356
8,0.9,22.452392578125,0.1860733085052384
8,1.0,22.50936508178711,0.17779565767215866
9,0.0,21.48125648498535,-0.17971449228640857
9,0.033,21.554349899291992,-0.17970185665425786
9,0.066,21.49003791809082,-0.1781166265552392
9,0.1,21.542526245117188,-0.18073744345297693
9,0.2,21.56153106689453,-0.1732885551427369
9,0.3,21.463966369628906,-0.17468868697316275
9,0.4,21.472850799560547,-0.17229743706186473
9,0.5,21.46771240234375,-0.183896212866569
9,0.6,21.42706871032715,-0.17667060565289439
9,0.7,21.448270797729492,-0.17682907517603774
9,0.8,21.51871109008789,-0.1781287884431909
9,0.9,21.46725082397461,-0.1760944504044093
9,1.0,21.515779495239258,-0.17511491799339518
10,0.0,23.160863876342773,0.10379561383742475
10,0.033,23.047916412353516,0.10147191832378444
10,0.066,23.08587074279785,0.10003905405567881
10,0.1,23.175397872924805,0.09118502348050983
10,0.2,23.08998680114746,0.09430994278746874
10,0.3,23.05044174194336,0.10010480075076211
10,0.4,23.14055824279785,0.0910927282302807
10,0.5,23.10335350036621,0.09964888277293782
10,0.6,23.205286026000977,0.09418930591506891
10,0.7,23.062091827392578,0.1059379248875405
10,0.8,23.093997955322266,0.10110065574507288
10,0.9,23.147987365722656,0.10014814728272992
10,1.0,23.072555541992188,0.10058299156170492
20,0.0,23.828691482543945,-0.17427892470962603
20,0.033,23.920148849487305,-0.1855910611846613
20,0.066,23.836332321166992,-0.17435169203983714
20,0.1,23.852779388427734,-0.17815760036914474
20,0.2,23.86418914794922,-0.1782302343082044
20,0.3,23.85263442993164,-0.17649358527100456
20,0.4,23.87954330444336,-0.17624637221210881
20,0.5,23.852109909057617,-0.18161093060074407
20,0.6,23.99842643737793,-0.1880463674839583
20,0.7,23.88865852355957,-0.17680499283406148
20,0.8,23.876916885375977,-0.18282875991747283
20,0.9,23.844865798950195,-0.17451011861251975
20,1.0,23.92412757873535,-0.17758621589799695
30,0.0,25.118789672851562,0.16839359595724757
30,0.033,25.089277267456055,0.17492843298630123
30,0.066,25.05347442626953,0.16951470063576402
30,0.1,25.06131935119629,0.16756572101057032
30,0.2,25.07077980041504,0.16848075930705741
30,0.3,25.092988967895508,0.16559510975095248
30,0.4,25.048538208007812,0.1703262407330266
30,0.5,25.089139938354492,0.16492019649664558
30,0.6,25.033349990844727,0.17035778102363297
30,0.7,25.07338523864746,0.1741132275828421
30,0.8,25.100603103637695,0.16555977963187685
30,0.9,25.11117935180664,0.1664033179958675
30,1.0,25.09908103942871,0.170622861204057
40,0.0,18.965579986572266,0.2958561882781088
40,0.033,18.978309631347656,0.30132168601360654
40,0.066,19.028470993041992,0.29284553021430715
40,0.1,18.942808151245117,0.3010289349291946
40,0.2,19.01857566833496,0.29053262640450606
40,0.3,18.978782653808594,0.29125242065611623
40,0.4,18.95378875732422,0.29467959525616116
40,0.5,18.926424026489258,0.2960804178579626
40,0.6,18.954654693603516,0.29619426955050576
40,0.7,18.92369270324707,0.2959666282252418
40,0.8,18.94915199279785,0.2939974473966649
40,0.9,18.95254135131836,0.296881101143871
40,1.0,18.95538902282715,0.2955472769281908
50,0.0,24.43852424621582,-0.17315350279417763
50,0.033,24.52286148071289,-0.1780863346599968
50,0.066,24.42802619934082,-0.1710193816268648
50,0.1,24.50298500061035,-0.17734728019237656
50,0.2,24.520200729370117,-0.17896301345203813
50,0.3,24.608291625976562,-0.1932625443534295
50,0.4,24.430009841918945,-0.17622022039767005
50,0.5,24.544282913208008,-0.17978853808252115
50,0.6,24.400854110717773,-0.17070702644828628
50,0.7,24.515178680419922,-0.18827080662390216
50,0.8,24.405351638793945,-0.17747041524143814
50,0.9,24.439266204833984,-0.17532905168846447
50,1.0,24.443660736083984,-0.18317407577526823
