Alpha,Alpha_Ganite,Loss YCF Ganite,ATE YCF Ganite,ACC YCF Ganite
0.066,6,0.5375733407356562,0.00010074501870793728,0.8307017543859649
0.066,7,0.5261337216955156,0.00010859442481220283,0.8307017543859649
0.066,8,0.51567947961158,0.00011544706909510927,0.8307017543859649
0.066,9,0.5058277292775206,0.00012152299466139382,0.8307017543859649
0.066,10,0.48144275515476076,0.0001321014478872784,0.8307017543859649
0.066,20,0.4626216560353601,0.00012418705782396566,0.8307017543859649
0.066,30,0.4480833167275808,8.459557931586592e-05,0.8307017543859649
0.066,40,0.4368555202807789,2.6827458612932453e-06,0.8307017543859649
0.066,50,0.42819741432319325,-0.00012349911467918195,0.8307017543859649
0.1,-50,0.42150792517186764,-0.00028683695122208586,0.8307017543859649
0.1,-40,0.4162790852049589,-0.000475494044465008,0.8307017543859649
0.1,-30,0.412099655976453,-0.0006773430656439872,0.8307017543859649
0.1,-20,0.4086614472366306,-0.0008823071855987852,0.8307017543859649
0.1,-10,0.5066916572956163,0.00012161466491350525,0.837280701754386
0.1,-9,0.49809031730979836,0.00012973425445889086,0.837280701754386
0.1,-8,0.49021923424096203,0.00013998305500895203,0.837280701754386
0.1,-7,0.4827895278735924,0.00015304859357057055,0.837280701754386
0.1,-6,0.46419560914558194,0.00020765124162192006,0.837280701754386
0.1,-5,0.44921630218112707,0.00028460582173803206,0.837280701754386
0.1,-4,0.4367738834048253,0.0003741791387687765,0.837280701754386
0.1,-3,0.426323906616114,0.0004627265730260399,0.837280701754386
0.1,-2,0.41762870812515646,0.000540031385740547,0.837280701754386
0.1,-1,0.41050010063768577,0.0006029795481948264,0.837280701754386
0.1,0,0.4046922579760168,0.0006538436422185989,0.837280701754386
0.1,1,0.39993313495696253,0.0006967185068751935,0.837280701754386
0.1,2,0.3959778657471346,0.000735194435649067,0.837280701754386
0.1,3,0.5210792922911386,-0.00013239153048266727,0.8324561403508772
0.1,4,0.5112868065063145,-0.00013610830533966611,0.8324561403508772
0.1,5,0.5024063698411922,-0.00014291409994859894,0.8324561403508772
0.1,6,0.49411410713476994,-0.0001537469794613,0.8324561403508772
0.1,7,0.47384809534939387,-0.00020940460865365162,0.8324561403508772
0.1,8,0.4578983172020298,-0.0002902457229560784,0.8324561403508772
0.1,9,0.44465492169821647,-0.00038287870473685537,0.8324561403508772
0.1,10,0.43347524458371395,-0.0004865221467658942,0.8324561403508772
0.1,20,0.42419221127665274,-0.0006005590242482151,0.8324561403508772
0.1,30,0.41669706074726576,-0.0007182028890003189,0.8324561403508772
0.1,40,0.4107340238670967,-0.0008299144808394665,0.8324561403508772
0.1,50,0.4059581219891174,-0.000927636747634436,0.8324561403508772
0.2,-50,0.40204682820021836,-0.0010056387703855363,0.8324561403508772
0.2,-40,0.8970075534873276,3.7233558939475664e-05,0.15219298245614035
0.2,-30,0.8370333470630176,5.467037207451675e-05,0.15219298245614035
0.2,-20,0.7918801464636467,3.735086444611735e-05,0.15219298245614035
0.2,-10,0.7538131646658444,8.085940806035197e-06,0.15219298245614035
0.2,-9,0.6546283906475786,-5.4242506984936156e-05,0.8478070175438597
0.2,-8,0.577042455109271,-4.392266587077698e-05,0.8478070175438597
0.2,-7,0.5176176681823191,-3.106083859710784e-05,0.8478070175438597
0.2,-6,0.47199368185213986,1.7632766611985762e-05,0.8478070175438597
0.2,-5,0.4379263934792913,0.00010428240401727518,0.8478070175438597
0.2,-4,0.4138951125528019,0.00021266288804908107,0.8478070175438597
0.2,-3,0.3978045883484868,0.0003184850540006723,0.8478070175438597
0.2,-2,0.38728324921079876,0.0004010787136513594,0.8478070175438597
0.2,-1,0.3803681194062727,0.00045032637027866973,0.8478070175438597
0.2,0,0.5160890108066726,0.00013180771248405554,0.8232456140350877
0.2,1,0.5080428729552492,0.00013247410618555389,0.8232456140350877
0.2,2,0.5007493145266404,0.00013526027107563232,0.8232456140350877
0.2,3,0.49393941114204337,0.0001406754690617129,0.8232456140350877
0.2,4,0.4772738596429453,0.00017445290977663452,0.8232456140350877
0.2,5,0.4641702411423314,0.0002391845647845836,0.8232456140350877
0.2,6,0.4533225933008621,0.00033383306271370095,0.8232456140350877
0.2,7,0.4441728349649136,0.0004492351873979783,0.8232456140350877
0.2,8,0.4365999869618243,0.000573763764211227,0.8232456140350877
0.2,9,0.4305114612238001,0.0006984940414503094,0.8232456140350877
0.2,10,0.42569080087656624,0.0008177574826164768,0.8232456140350877
0.2,20,0.42185972338969063,0.0009278437425780384,0.8232456140350877
0.2,30,0.41876220948122567,0.001026354533893048,0.8232456140350877
0.2,40,0.4763722254642292,-8.944620935001646e-05,0.8271929824561404
0.2,50,0.47033892428785673,-0.00010924073666887524,0.8271929824561404
0.3,-50,0.4650325858453904,-0.00013499311106454637,0.8271929824561404
0.3,-40,0.46009047721172236,-0.00016869637377152358,0.8271929824561404
0.3,-30,0.4487457109579138,-0.000294501469322056,0.8271929824561404
0.3,-20,0.44092276940307445,-0.00042982239915703713,0.8271929824561404
0.3,-10,0.43443958717363684,-0.0005709665330825564,0.8271929824561404
0.3,-9,0.4288610375686539,-0.0007128597740349296,0.8271929824561404
0.3,-8,0.4240417806985002,-0.0008490045650262901,0.8271929824561404
0.3,-7,0.41985116827151947,-0.000974731731941042,0.8271929824561404
0.3,-6,0.41616924452337845,-0.001088506135444367,0.8271929824561404
0.3,-5,0.4128939758431477,-0.0011912428183165624,0.8271929824561404
0.3,-4,0.4099429312543275,-0.001285021029739819,0.8271929824561404
0.3,-3,0.52756109572319,0.00010163724920780881,0.8219298245614035
0.3,-2,0.5183610729126763,0.0001133248705759704,0.8219298245614035
0.3,-1,0.509979857237443,0.00012730442100372663,0.8219298245614035
0.3,0,0.5021167399631595,0.0001445220013914228,0.8219298245614035
0.3,1,0.4828552577968596,0.00021453564598056252,0.8219298245614035
0.3,2,0.4682069624264948,0.0003165268667618959,0.8219298245614035
0.3,3,0.4569908969395885,0.0004494593727783769,0.8219298245614035
0.3,4,0.44835077397871514,0.0006052188507062739,0.8219298245614035
0.3,5,0.4416755980258079,0.0007704640811997121,0.8219298245614035
0.3,6,0.43648223528948976,0.0009321591322494494,0.8219298245614035
0.3,7,0.432363638132662,0.001081503538970463,0.8219298245614035
0.3,8,0.42899465694678157,0.0012143595389584039,0.8219298245614035
0.3,9,0.42613887261381944,0.0013299279138280495,0.8219298245614035
0.3,10,0.4646882098905092,-8.81931889820664e-06,0.8328947368421052
0.3,20,0.4590423838616708,-1.7540304551172392e-05,0.8328947368421052
0.3,30,0.45409741486743654,-3.214655177001535e-05,0.8328947368421052
0.3,40,0.4494877954106988,-5.562545608812919e-05,0.8328947368421052
0.3,50,0.4386693235931422,-0.00017204505565188155,0.8328947368421052
0.4,-50,0.4308478602456369,-0.0003240180186812325,0.8328947368421052
0.4,-40,0.42419037881737676,-0.000490450698541256,0.8328947368421052
0.4,-30,0.41841965406816306,-0.0006525781466544534,0.8328947368421052
0.4,-20,0.4134498308825957,-0.0007986337814969158,0.8328947368421052
0.4,-10,0.4091640948947204,-0.0009240669083106223,0.8328947368421052
0.4,-9,0.4054373948905331,-0.0010282876179594225,0.8328947368421052
0.4,-8,0.40215706662044237,-0.0011123080563736343,0.8328947368421052
0.4,-7,0.3992300586875962,-0.0011776317734105146,0.8328947368421052
0.4,-6,0.4414962693764818,7.458135150578693e-05,0.8298245614035088
0.4,-5,0.4401449960245203,9.343638365161278e-05,0.8298245614035088
0.4,-4,0.43875506697293504,0.00011734186755832376,0.8298245614035088
0.4,-3,0.4372836344416497,0.0001470312182067779,0.8298245614035088
0.4,-2,0.4327770427147891,0.0002597856913669483,0.8298245614035088
0.4,-1,0.42819194809002253,0.00039986958973950437,0.8298245614035088
0.4,0,0.4237635282220822,0.0005542165106668107,0.8298245614035088
0.4,1,0.4196406729571223,0.0007134069826102152,0.8298245614035088
0.4,2,0.4158824841410229,0.0008726912231530048,0.8298245614035088
0.4,3,0.41248864848032996,0.0010304669139931943,0.8298245614035088
0.4,4,0.409429391684596,0.0011863645707125559,0.8298245614035088
0.4,5,0.4066648648365946,0.0013401265138495155,0.8298245614035088
0.4,6,0.40415499929859733,0.001491213620729126,0.8298245614035088
0.4,7,0.4300999932869584,-9.55243042238818e-06,0.8381578947368421
0.4,8,0.4289193562749241,-1.203233529678549e-05,0.8381578947368421
0.4,9,0.42768568643932,-1.3269084670003428e-05,0.8381578947368421
0.4,10,0.4263694236062056,-1.3382151526492025e-05,0.8381578947368421
0.4,20,0.4223528055510269,-8.451208212384431e-06,0.8381578947368421
0.4,30,0.4183527599231411,1.6492322259809011e-06,0.8381578947368421
0.4,40,0.41458670586950513,1.4937799894421122e-05,0.8381578947368421
0.4,50,0.4111602051033764,3.124080002983587e-05,0.8381578947368421
0.5,-50,0.40809189071830865,5.104159143071163e-05,0.8381578947368421
0.5,-40,0.40535237862831947,7.445682786991203e-05,0.8381578947368421
0.5,-30,0.40289453227094557,0.00010102931078004307,0.8381578947368421
0.5,-20,0.40067019723045955,0.00012989736868365687,0.8381578947368421
0.5,-10,0.39863717517065156,0.00016001634784668095,0.8381578947368421
0.5,-9,0.4438958710495308,-9.262941520177259e-06,0.8285087719298245
0.5,-8,0.4424961971656233,-9.033656040879912e-06,0.8285087719298245
0.5,-7,0.44108722232966385,-7.941427380725452e-06,0.8285087719298245
0.5,-6,0.4396277494056902,-5.981763854856492e-06,0.8285087719298245
0.5,-5,0.4353327724017293,3.8632683771189225e-06,0.8285087719298245
0.5,-4,0.43114929901158705,1.799992767367864e-05,0.8285087719298245
0.5,-3,0.4272068137278682,3.457604440706974e-05,0.8285087719298245
0.5,-2,0.42357638198085024,5.2675682286090764e-05,0.8285087719298245
0.5,-1,0.42027114660307235,7.206386214972382e-05,0.8285087719298245
0.5,0,0.4172679536943834,9.269733830891136e-05,0.8285087719298245
0.5,1,0.4145284139867675,0.00011446638188344904,0.8285087719298245
0.5,2,0.4120121285784615,0.0001371431922767008,0.8285087719298245
0.5,3,0.4096829080359049,0.00016040500943448333,0.8285087719298245
0.5,4,0.4288480005961586,-4.447460834836048e-05,0.8394736842105263
0.5,5,0.42728821670288153,-4.8127630601579874e-05,0.8394736842105263
0.5,6,0.42570579176341744,-5.174173570174356e-05,0.8394736842105263
0.5,7,0.42405405406431046,-5.552435331546146e-05,0.8394736842105263
0.5,8,0.41912614689994554,-6.78176839030431e-05,0.8394736842105263
0.5,9,0.41424347055610294,-8.265900605472498e-05,0.8394736842105263
0.5,10,0.4095884012147385,-9.955465971861477e-05,0.8394736842105263
0.5,20,0.4052830845105088,-0.00011665081550923939,0.8394736842105263
0.5,30,0.40137655738403727,-0.000131939838282219,0.8394736842105263
0.5,40,0.3978634493304907,-0.00014420606013504367,0.8394736842105263
0.5,50,0.39470946185866995,-0.00015313486689735867,0.8394736842105263
0.6,-50,0.3918702585417711,-0.0001589921330018007,0.8394736842105263
0.6,-40,0.3893018379556329,-0.0001622919407890111,0.8394736842105263
0.6,-30,0.44327057100792827,-0.0001462981583112144,0.8328947368421052
0.6,-20,0.4414146065554176,-0.0001644177132672231,0.8328947368421052
0.6,-10,0.439609194051991,-0.00018408933609226352,0.8328947368421052
0.6,-9,0.43779150305574177,-0.00020608828925122724,0.8328947368421052
0.6,-8,0.4326546034107069,-0.0002817287477026864,0.8328947368421052
0.6,-7,0.42785037427062894,-0.0003736990749572122,0.8328947368421052
0.6,-6,0.4234652365781204,-0.00047872099015128233,0.8328947368421052
0.6,-5,0.419560560052482,-0.0005900969645375453,0.8328947368421052
0.6,-4,0.41613559395893596,-0.0007002443214545739,0.8328947368421052
0.6,-3,0.4131431950517027,-0.000803045863431634,0.8328947368421052
0.6,-2,0.41051719539470677,-0.0008946280376455618,0.8328947368421052
0.6,-1,0.4081914083215436,-0.0009731009841697225,0.8328947368421052
0.6,0,0.4061083246210063,-0.0010379925359061404,0.8328947368421052
0.6,1,0.4470325945174993,-0.00016461002964743288,0.8267543859649122
0.6,2,0.44572396530553443,-0.00017384679608534181,0.8267543859649122
0.6,3,0.44437387117213434,-0.00018221274595145442,0.8267543859649122
0.6,4,0.4429481968145792,-0.00018994104647904186,0.8267543859649122
0.6,5,0.438657468802162,-0.00020777796225829315,0.8267543859649122
0.6,6,0.4344424904813024,-0.00021916588445625163,0.8267543859649122
0.6,7,0.43051898180655335,-0.00022509018908675738,0.8267543859649122
0.6,8,0.42699057828993814,-0.0002258073095381674,0.8267543859649122
0.6,9,0.42387057597074107,-0.00022100516013398575,0.8267543859649122
0.6,10,0.42112312832251597,-0.00021033341306120334,0.8267543859649122
0.6,20,0.41869486296363745,-0.00019363310546835488,0.8267543859649122
0.6,30,0.4165319498160037,-0.00017097203178756404,0.8267543859649122
0.6,40,0.41458701246541185,-0.00014263739432909817,0.8267543859649122
0.6,50,0.46754968125722585,-2.0914944013100678e-05,0.8144736842105263
0.7,-50,0.4662390264785139,-1.1259270849495184e-05,0.8144736842105263
0.7,-40,0.4649625417802457,4.1344605994364514e-07,0.8144736842105263
0.7,-30,0.4636710255952711,1.3984890239515657e-05,0.8144736842105263
0.7,-20,0.45997332932030194,5.7859984565949985e-05,0.8144736842105263
0.7,-10,0.45647711501362104,9.870590276650493e-05,0.8144736842105263
0.7,-9,0.4532621735362388,0.0001287358896506774,0.8144736842105263
0.7,-8,0.45034693994011116,0.00014515953993921027,0.8144736842105263
0.7,-7,0.44770327828757295,0.00014851504800372783,0.8144736842105263
0.7,-6,0.4452862199721681,0.00014053610978723152,0.8144736842105263
0.7,-5,0.4430512638429843,0.00012310308010851645,0.8144736842105263
0.7,-4,0.44096127551591635,9.794559837617012e-05,0.8144736842105263
0.7,-3,0.43898785167031024,6.661400722110522e-05,0.8144736842105263
0.7,-2,0.4463525565387219,-0.0001253727086780454,0.8271929824561404
0.7,-1,0.44482709527559877,-0.00010610334934302301,0.8271929824561404
0.7,0,0.4433056320642152,-8.018475333243513e-05,0.8271929824561404
0.7,1,0.4417336368386227,-4.703279646126046e-05,0.8271929824561404
0.7,2,0.43709474036493434,8.26539744712973e-05,0.8271929824561404
0.7,3,0.4326100420972092,0.00024471985935414775,0.8271929824561404
0.7,4,0.4284936327272709,0.0004168506823976348,0.8271929824561404
0.7,5,0.4248393800402616,0.0005809096870059982,0.8271929824561404
0.7,6,0.42164259159113177,0.0007258519908006911,0.8271929824561404
0.7,7,0.41885020515706856,0.0008462423780632444,0.8271929824561404
0.7,8,0.4163958690122831,0.0009401597796136474,0.8271929824561404
0.7,9,0.4142170409917603,0.00100780629841965,0.8271929824561404
0.7,10,0.41226093059341834,0.0010507014349531718,0.8271929824561404
0.7,20,0.43025104640515704,-0.00022093123965963302,0.8407894736842105
0.7,30,0.42893821254509223,-0.0002508629915851657,0.8407894736842105
0.7,40,0.4276109374555974,-0.0002829134306268355,0.8407894736842105
0.7,50,0.42623031867251343,-0.0003181637589731723,0.8407894736842105
0.8,-50,0.42213731122993753,-0.00043447105479726966,0.8407894736842105
0.8,-40,0.4181154694418946,-0.0005671131562548504,0.8407894736842105
0.8,-30,0.41430620833151993,-0.0007112153831199952,0.8407894736842105
0.8,-20,0.41079622690791257,-0.0008609565574994316,0.8407894736842105
0.8,-10,0.4076112310649722,-0.0010106513783121607,0.8407894736842105
0.8,-9,0.40473558894599815,-0.0011554454426024319,0.8407894736842105
0.8,-8,0.40213495597807974,-0.001291568535426696,0.8407894736842105
0.8,-7,0.39977133819686567,-0.0014163722809253654,0.8407894736842105
0.8,-6,0.3976102775290513,-0.0015282932353773981,0.8407894736842105
0.8,-5,0.4500761528323637,-8.47266593173579e-06,0.8293859649122807
0.8,-4,0.44708607416151336,-9.456584753597674e-07,0.8293859649122807
0.8,-3,0.4445046543476712,1.2983085209805623e-05,0.8293859649122807
0.8,-2,0.4422294896021576,3.4186427007115716e-05,0.8293859649122807
0.8,-1,0.4367649044015237,0.00012323471989239554,0.8293859649122807
0.8,0,0.4321417956312085,0.00022260823314132483,0.8293859649122807
0.8,1,0.42809098040785953,0.00030608958492278626,0.8293859649122807
0.8,2,0.4245449655529833,0.00036173891420310245,0.8293859649122807
0.8,3,0.4214324159475493,0.00038827076049885445,0.8293859649122807
0.8,4,0.418678395823167,0.0003893460224342893,0.8293859649122807
0.8,5,0.41621512732228483,0.0003699134708597396,0.8293859649122807
0.8,6,0.4139864107600901,0.00033475957361542297,0.8293859649122807
0.8,7,0.41194766278239325,0.00028807145738479756,0.8293859649122807
0.8,8,0.42714729994391387,-8.33450049838591e-05,0.8412280701754385
0.8,9,0.4258178509546356,-9.118407432170961e-05,0.8412280701754385
0.8,10,0.42445817850543666,-9.999551847614252e-05,0.8412280701754385
0.8,20,0.42302907741452084,-0.00011031307858822004,0.8412280701754385
0.8,30,0.41872404646251754,-0.00014985379901660822,0.8412280701754385
0.8,40,0.4144318041822028,-0.00020538360206504014,0.8412280701754385
0.8,50,0.4103453118252077,-0.00027667828737368283,0.8412280701754385
0.9,-50,0.40658574929003066,-0.000360060984063465,0.8412280701754385
0.9,-40,0.4031959434163046,-0.00044966561685702566,0.8412280701754385
0.9,-30,0.40016474383814316,-0.0005391971371098703,0.8412280701754385
0.9,-20,0.39745450862291454,-0.0006232335361253949,0.8412280701754385
0.9,-10,0.39501981670583036,-0.000697807724941657,0.8412280701754385
0.9,-9,0.3928170966479534,-0.0007604895376070175,0.8412280701754385
0.9,-8,0.43950221917891347,-2.1695324058434995e-05,0.8328947368421052
0.9,-7,0.4379657231995427,-3.7700396841755524e-05,0.8328947368421052
0.9,-6,0.43641939094086907,-5.3758844436424535e-05,0.8328947368421052
0.9,-5,0.4348145094405011,-6.949717219975615e-05,0.8328947368421052
0.9,-4,0.4299698681396518,-0.00011031536366634676,0.8328947368421052
0.9,-3,0.42505916671641253,-0.00014521073688678054,0.8328947368421052
0.9,-2,0.42035306160801233,-0.00017585973595665716,0.8328947368421052
0.9,-1,0.41602937744505625,-0.00020313074053499025,0.8328947368421052
0.9,0,0.41214440201616326,-0.00022741512188340085,0.8328947368421052
0.9,1,0.4086791639838411,-0.0002492776611283942,0.8328947368421052
0.9,2,0.405582653704608,-0.0002695460830277885,0.8328947368421052
0.9,3,0.4027970659312858,-0.0002890101643269749,0.8328947368421052
0.9,4,0.40026910585473463,-0.0003082189953044767,0.8328947368421052
0.9,5,0.4517015337093452,0.000206469753869426,0.8258771929824561
0.9,6,0.4497254540950735,0.00023026579361437594,0.8258771929824561
0.9,7,0.4478135084242989,0.00025657897244235617,0.8258771929824561
0.9,8,0.4458977136512311,0.00028619522217959714,0.8258771929824561
0.9,9,0.4405176004639819,0.00038562621768126193,0.8258771929824561
0.9,10,0.4355008928079985,0.0004961554621262521,0.8258771929824561
0.9,20,0.4309069204169907,0.0006073659695251532,0.8258771929824561
0.9,30,0.42678942274072684,0.000710632349578022,0.8258771929824561
0.9,40,0.4231504239140856,0.0008005181065065536,0.8258771929824561
0.9,50,0.41994792542127957,0.0008743648844912744,0.8258771929824561
1.0,-50,0.4171192695451502,0.0009314702409977671,0.8258771929824561
1.0,-40,0.4145995390946918,0.0009724245040995116,0.8258771929824561
1.0,-30,0.412331063011902,0.0009986432474023144,0.8258771929824561
1.0,-20,0.43310858470412217,-0.00012020426976752652,0.8368421052631579
1.0,-10,0.43166555517402366,-0.00012951286763585035,0.8368421052631579
1.0,-9,0.43031391464137936,-0.00013488457563556877,0.8368421052631579
1.0,-8,0.4289751553830846,-0.0001366671664807806,0.8368421052631579
1.0,-7,0.42517409191616923,-0.00012268673771723138,0.8368421052631579
1.0,-6,0.4215744268425556,-8.25543585736277e-05,0.8368421052631579
1.0,-5,0.4182677394150356,-1.9278025673752364e-05,0.8368421052631579
1.0,-4,0.41528641262861987,6.361801256238309e-05,0.8368421052631579
1.0,-3,0.4126086803162788,0.00016143330388396215,0.8368421052631579
1.0,-2,0.410190742265881,0.0002686260002294494,0.8368421052631579
1.0,-1,0.40798643931874345,0.0003797920457056514,0.8368421052631579
1.0,0,0.4059555477955353,0.0004902840368577188,0.8368421052631579
1.0,1,0.40406580664754294,0.000596419149193228,0.8368421052631579
1.0,2,0.4420635070995186,-0.00031356471769761196,0.8302631578947368
1.0,3,0.44082258555804105,-0.0003388125954131571,0.8302631578947368
1.0,4,0.4395544642041853,-0.0003650976947977558,0.8302631578947368
1.0,5,0.4382262882565727,-0.0003931812906445009,0.8302631578947368
1.0,6,0.4342707933820703,-0.00047995038232526155,0.8302631578947368
1.0,7,0.4304004818869549,-0.0005675059292958029,0.8302631578947368
1.0,8,0.4267710758500211,-0.0006477493260194922,0.8302631578947368
1.0,9,0.42346242896976555,-0.0007132083543212597,0.8302631578947368
1.0,10,0.4204909335261462,-0.0007584862591308583,0.8302631578947368
1.0,20,0.4178359202906907,-0.0007808417705624515,0.8302631578947368
1.0,30,0.41546165105422894,-0.0007800710141255274,0.8302631578947368
1.0,40,0.41333005229775927,-0.0007580225133783647,0.8302631578947368
1.0,50,0.41140621910694025,-0.0007179790242564654,0.8302631578947368
