Alpha,Alpha_Ganite,Loss YCF Ganite,ATE YCF Ganite,ACC YCF Ganite
0.3,-4,0.31167641667447726,-0.020332895644665727,0.8696356275303644
0.3,-3,0.8083640247814586,-0.0015107065464097236,0.3497975708502024
0.3,-2,0.7804232221144818,-0.0019890660642370994,0.3497975708502024
0.3,-1,0.7566364817953704,-0.0025074530089735925,0.3497975708502024
0.3,0,0.7347352829696053,-0.0031477715059539113,0.3497975708502024
0.3,1,0.6250981281836678,-0.007522541981858977,0.6607287449392713
0.3,2,0.5292263196922019,-0.012491840653978459,0.8032388663967611
0.3,3,0.46725911868000475,-0.018188421474014838,0.8251012145748988
0.3,4,0.4151335104202705,-0.02293995273913496,0.8477732793522267
0.3,5,0.3798137961571514,-0.023583055218483306,0.8493927125506073
0.3,6,0.3929092636988192,-0.019384374766022228,0.8421052631578947
0.3,7,0.36216697143903925,-0.021540822967471618,0.8518218623481781
0.3,8,0.3338606225152335,-0.024446565952127075,0.8615384615384616
0.3,9,0.30809062808941634,-0.027276966645835732,0.8680161943319838
0.3,10,0.7705179867231158,-0.0010255229233353536,0.3643724696356275
0.3,20,0.7467967420148155,-0.0013675078905227567,0.3643724696356275
0.3,30,0.725850516926042,-0.0017933658968024568,0.3643724696356275
0.3,40,0.7004603847509779,-0.0024444094344605594,0.3643724696356275
0.3,50,0.5802675767122497,-0.005690981010055829,0.7643724696356275
0.4,-50,0.5001531978969607,-0.009157663031055363,0.8267206477732794
0.4,-40,0.44666517802506067,-0.014057422163466893,0.8412955465587044
0.4,-30,0.40029811133753024,-0.014098843894691737,0.8566801619433199
0.4,-20,0.3749233093834542,-0.012903830341499056,0.8469635627530364
0.4,-10,0.3851065926077044,-0.008875389570267567,0.8396761133603239
0.4,-9,0.356446982901066,-0.010302860082079424,0.8510121457489879
0.4,-8,0.33049983320193954,-0.012072227739701513,0.8623481781376519
0.4,-7,0.3068188293643363,-0.013787838561876653,0.8639676113360324
0.4,-6,0.4697870140354193,-0.0032907003304474824,0.8137651821862348
0.4,-5,0.46466120645280395,-0.00367093154761039,0.8178137651821862
0.4,-4,0.45958097941509213,-0.004060950330170954,0.8186234817813766
0.4,-3,0.45438047684285104,-0.004472163062744783,0.8186234817813766
0.4,-2,0.43916308985628444,-0.005730186133549142,0.8170040485829959
0.4,-1,0.4238600152481276,-0.007052022213989262,0.8299595141700404
0.4,0,0.4082875378171848,-0.008434030444102514,0.8315789473684211
0.4,1,0.39235248252061256,-0.009880243715126913,0.8323886639676114
0.4,2,0.3760535527091491,-0.011399980224932105,0.8331983805668016
0.4,3,0.3594800784735034,-0.013003933023153558,0.8372469635627531
0.4,4,0.34280059300063653,-0.014698663480956553,0.8493927125506073
0.4,5,0.32623547146758936,-0.016480952720409725,0.8591093117408907
0.4,6,0.3100176522584447,-0.018335220392424745,0.8615384615384616
0.4,7,0.469042797623417,-0.0006561495534330719,0.8194331983805668
0.4,8,0.46381353121507624,-0.0009397508836722634,0.8226720647773279
0.4,9,0.4586466865096885,-0.0012307490092618445,0.8259109311740891
0.4,10,0.45337380563894525,-0.0015368365150041363,0.8251012145748988
0.4,20,0.4380343563771566,-0.0024617773464438164,0.8242914979757086
0.4,30,0.4227257250105205,-0.003404330822158963,0.8348178137651822
0.4,40,0.4072393700999532,-0.004350044474369985,0.8364372469635628
0.4,50,0.39145870064184757,-0.0052965055594412225,0.8364372469635628
0.5,-50,0.3753614924750171,-0.006252570025385651,0.8421052631578947
0.5,-40,0.3590187757144971,-0.0072362581887497335,0.8437246963562753
0.5,-30,0.34258339926080394,-0.008270381770262902,0.8502024291497976
0.5,-20,0.3262632662398007,-0.009375934684201892,0.8704453441295547
0.5,-10,0.3102827309718825,-0.010565485373870642,0.8744939271255061
0.5,-9,0.48355467958128223,0.0020056622344251096,0.8040485829959514
0.5,-8,0.47833496950201415,0.001738778033809396,0.8105263157894737
0.5,-7,0.47316662716133456,0.0014475386980898342,0.8097165991902834
0.5,-6,0.46788115849047496,0.0011229711007767484,0.8129554655870446
0.5,-5,0.4524459368467525,3.231336762887782e-05,0.8105263157894737
0.5,-4,0.4369683107375342,-0.0012485723104430635,0.8210526315789474
0.5,-3,0.42125755284423233,-0.0027090066513192346,0.8283400809716599
0.5,-2,0.4052104825394621,-0.004342848991196413,0.8307692307692308
0.5,-1,0.3888112541463936,-0.006144308580035063,0.8323886639676114
0.5,0,0.37212984323087767,-0.008102641790890486,0.8404858299595142
0.5,1,0.3553131501091478,-0.010197245406215805,0.8453441295546559
0.5,2,0.33856369185522095,-0.01239574729805315,0.8534412955465587
0.5,3,0.3221073869765477,-0.014657238774463732,0.8558704453441296
0.5,4,0.4845611160841373,0.0019904069390004886,0.7894736842105263
0.5,5,0.47969464845133825,0.0017557153180118301,0.8008097165991903
0.5,6,0.47485609859177624,0.0014990990586523645,0.8
0.5,7,0.46988717768289856,0.0012122035655039998,0.8040485829959514
0.5,8,0.4552565966377837,0.00023906974797904823,0.8032388663967611
0.5,9,0.4404102628891083,-0.000923950692631681,0.8113360323886639
0.5,10,0.42516834508832924,-0.002277126509237948,0.8121457489878543
0.5,20,0.40943137821437847,-0.0038232170377366925,0.8178137651821862
0.5,30,0.3931853569054273,-0.005562863050379785,0.8186234817813766
0.5,40,0.37650687557130913,-0.00748898320028013,0.8202429149797571
0.5,50,0.3595604263481732,-0.009582130650369003,0.8315789473684211
0.6,-50,0.3425792106366013,-0.011809694738563248,0.8477732793522267
0.6,-40,0.32582786022469995,-0.01413064940947567,0.8502024291497976
0.6,-30,0.4863311639673674,-0.0008429307814696863,0.8
0.6,-20,0.48138882222860074,-0.001236014895980908,0.7991902834008097
0.6,-10,0.47649587894824774,-0.0016583906360418954,0.7991902834008097
0.6,-9,0.47149001383678485,-0.002123360660231721,0.7991902834008097
0.6,-8,0.4568342821150449,-0.003658468629390066,0.7991902834008097
0.6,-7,0.44203831769367796,-0.005429092491852638,0.805668016194332
0.6,-6,0.4268755485923471,-0.0074181496090616195,0.8072874493927126
0.6,-5,0.4112163860034466,-0.009607972487353178,0.8121457489878543
0.6,-4,0.3950296266726744,-0.011976819086591761,0.8210526315789474
0.6,-3,0.3783838364119605,-0.014495879675445134,0.8226720647773279
0.6,-2,0.3614414879438392,-0.017128313504691017,0.8315789473684211
0.6,-1,0.3444378051328238,-0.019831550211459825,0.8412955465587044
0.6,0,0.32764249637546633,-0.02256259103963404,0.8510121457489879
0.6,1,0.4834832362865956,-0.004126376932632403,0.8
0.6,2,0.47834127006216026,-0.00452839099285407,0.8016194331983806
0.6,3,0.4732474273028382,-0.004936311612978583,0.8040485829959514
0.6,4,0.46803625581023606,-0.005361696875872457,0.8048582995951417
0.6,5,0.45281465660640696,-0.006633723935328628,0.8032388663967611
0.6,6,0.4375635314800804,-0.007921591635966563,0.8105263157894737
0.6,7,0.4221164480584575,-0.009211115042527418,0.8153846153846154
0.6,8,0.40638982427161807,-0.010493971162039595,0.8178137651821862
0.6,9,0.3903792344040969,-0.011766869254981493,0.8194331983805668
0.6,10,0.37415457261197704,-0.013030493112808461,0.8218623481781376
0.6,20,0.35784958745329365,-0.014287901836817829,0.8404858299595142
0.6,30,0.341643091873976,-0.015542345499259702,0.848582995951417
0.6,40,0.3257338621944429,-0.016795157480099576,0.8518218623481781
0.6,50,0.4685596854111928,-0.005494397445601762,0.8202429149797571
0.7,-50,0.4631913975583753,-0.006006217097177302,0.8226720647773279
0.7,-40,0.45789215233963365,-0.006533678978745794,0.8242914979757086
0.7,-30,0.452489654125066,-0.00709298524432761,0.8218623481781376
0.7,-20,0.4368076519843669,-0.008827188715681722,0.8186234817813766
0.7,-10,0.42121115675605897,-0.010687608405752058,0.8299595141700404
0.7,-9,0.4054868810649837,-0.012666583302560541,0.8331983805668016
0.7,-8,0.38951238597691584,-0.014755150811326778,0.8356275303643724
0.7,-7,0.3732589813864767,-0.01694004910851804,0.8412955465587044
0.7,-6,0.35679155707920873,-0.019202171100821452,0.8453441295546559
0.7,-5,0.3402581116870265,-0.021517785392410116,0.8574898785425101
0.7,-4,0.32386347190165715,-0.023862451812606655,0.8720647773279352
0.7,-3,0.30783051183637333,-0.026215303044523075,0.8761133603238866
0.7,-2,0.4803888229206633,-0.004341168491940106,0.8024291497975709
0.7,-1,0.47546003144939036,-0.0047469173348985705,0.8016194331983806
0.7,0,0.4705745458819247,-0.0051583011273019785,0.8048582995951417
0.7,1,0.46557166509464415,-0.005587245850278422,0.8048582995951417
0.7,2,0.4509115482367131,-0.006872569167784615,0.8024291497975709
0.7,3,0.43611709416626504,-0.008184487899587867,0.8145748987854251
0.7,4,0.420987695862789,-0.009517888731308322,0.8145748987854251
0.7,5,0.40541221314642706,-0.010873786782732264,0.8161943319838056
0.7,6,0.3893704940173434,-0.012257353873277088,0.8194331983805668
0.7,7,0.3729342365249552,-0.013675379130438592,0.8234817813765182
0.7,8,0.3562603240384799,-0.015133472501863143,0.8340080971659919
0.7,9,0.3395698538229195,-0.016633784179973354,0.8421052631578947
0.7,10,0.3231126438044548,-0.018174080525049985,0.8518218623481781
0.7,20,0.4706263274088521,0.0001090221999312524,0.8153846153846154
0.7,30,0.46539207185957804,-0.00013990970906740952,0.8186234817813766
0.7,40,0.4602195124768932,-0.0003995662486697138,0.8202429149797571
0.7,50,0.45494055414837326,-0.0006773484422024634,0.8218623481781376
0.8,-50,0.43958849352400947,-0.0015470095266907902,0.8202429149797571
0.8,-40,0.42428876584610165,-0.0024838014111329687,0.8283400809716599
0.8,-30,0.40884764224746467,-0.003479618296760578,0.8323886639676114
0.8,-20,0.3931564180786915,-0.004532659342517731,0.8356275303643724
0.8,-10,0.3771909724310361,-0.005644951452755842,0.8372469635627531
0.8,-9,0.36101002560824325,-0.006819075598747892,0.8429149797570851
0.8,-8,0.3447462572092789,-0.008054420617901736,0.848582995951417
0.8,-7,0.32858555450034177,-0.009344065156858372,0.8599190283400809
0.8,-6,0.31273594223436846,-0.010673982324208076,0.8639676113360324
0.8,-5,0.48127889803034246,-0.0004238466650865469,0.7975708502024291
0.8,-4,0.47622715033033186,-0.0007662560747099811,0.7975708502024291
0.8,-3,0.4712233972233823,-0.0011274310757109496,0.7967611336032389
0.8,-2,0.46610314652390017,-0.0015177243702426124,0.7959514170040486
0.8,-1,0.45112140408756585,-0.0027603926507992482,0.794331983805668
0.8,0,0.4360378292474783,-0.004125215826251416,0.8080971659919028
0.8,1,0.4206523323965386,-0.005597142570581748,0.8097165991902834
0.8,2,0.404857701469603,-0.007171402748188449,0.8121457489878543
0.8,3,0.38863934138377904,-0.008850840674966165,0.8137651821862348
0.8,4,0.3720737110534,-0.010641624072195988,0.8202429149797571
0.8,5,0.35531877689795766,-0.012547517513144368,0.8315789473684211
0.8,6,0.3385910002258408,-0.014564385566388505,0.8412955465587044
0.8,7,0.3221304394768292,-0.016677849560659097,0.8461538461538461
0.8,8,0.4800309561151838,0.0029235401712870424,0.7846153846153846
0.8,9,0.4748830993645447,0.0026380018032785557,0.7862348178137651
0.8,10,0.46977370491119735,0.0023239661590138683,0.7991902834008097
0.8,20,0.46453770982714465,0.0019714833132637444,0.8
0.8,30,0.44920153846542493,0.0007718639689345275,0.8
0.8,40,0.4337892206381964,-0.0006592690344396912,0.8
0.8,50,0.41814680046399977,-0.002311930665225004,0.8121457489878543
0.9,-50,0.4021972275286192,-0.004179829565294169,0.8129554655870446
0.9,-40,0.3859396551014204,-0.006256505796238099,0.8129554655870446
0.9,-30,0.3694475330409425,-0.008530291491553321,0.8145748987854251
0.9,-20,0.35286070649180956,-0.010979478409802956,0.8275303643724696
0.9,-10,0.3363678637798553,-0.013570336819069995,0.8356275303643724
0.9,-9,0.32018029546545784,-0.016260113408887444,0.8437246963562753
0.9,-8,0.4700061329601222,-0.007479600114962515,0.8153846153846154
0.9,-7,0.4648622658059491,-0.008109624624355272,0.8210526315789474
0.9,-6,0.4597713673661864,-0.00875193972137528,0.8210526315789474
0.9,-5,0.45456762396810546,-0.009425445506270946,0.8202429149797571
0.9,-4,0.439385032974133,-0.011465595045814736,0.8178137651821862
0.9,-3,0.424176587886749,-0.013577371722079679,0.8275303643724696
0.9,-2,0.4087457316395496,-0.01574416162127551,0.8299595141700404
0.9,-1,0.39298222350183637,-0.017953957223221684,0.8299595141700404
0.9,0,0.3768652314103249,-0.020197823481144184,0.8348178137651822
0.9,1,0.36046438165752703,-0.022468611877552558,0.8364372469635628
0.9,2,0.3439316104154344,-0.02476010581383431,0.8526315789473684
0.9,3,0.32747761949928633,-0.027066463043027233,0.8672064777327935
0.9,4,0.311334740348386,-0.0293815157502319,0.8696356275303644
0.9,5,0.49046626555854433,0.011661600815392914,0.7927125506072874
0.9,6,0.48586023813140045,0.011710211529837256,0.7910931174089069
0.9,7,0.4812700794471026,0.01173056806759415,0.7902834008097166
0.9,8,0.4765440002364028,0.011722958771966496,0.7902834008097166
0.9,9,0.4625474669920871,0.01153899027738875,0.7910931174089069
0.9,10,0.44821136936884226,0.011119247653321118,0.7959514170040486
0.9,20,0.43335332536657195,0.010458241884403197,0.8
0.9,30,0.41787327856560713,0.009538459645061448,0.8008097165991903
0.9,40,0.40175839061691077,0.00833637121655495,0.8105263157894737
0.9,50,0.38508937507354657,0.006832048145487268,0.8153846153846154
1.0,-50,0.36803989609573723,0.005021267909607996,0.8323886639676114
1.0,-40,0.35085907055429094,0.0029255189081612842,0.8421052631578947
1.0,-30,0.3338335288606862,0.0005929913160263034,0.8453441295546559
1.0,-20,0.46955873254140373,-0.008302053005158294,0.8186234817813766
1.0,-10,0.46422689850542476,-0.008899574361956264,0.8202429149797571
1.0,-9,0.4589534261981167,-0.00950527694039427,0.8242914979757086
1.0,-8,0.4535674082646998,-0.010137321996862125,0.8275303643724696
1.0,-7,0.4378844794516022,-0.012038551287342658,0.8259109311740891
1.0,-6,0.42223132657790385,-0.013994896686235825,0.8340080971659919
1.0,-5,0.40641357036919246,-0.015998033553000612,0.8356275303643724
1.0,-4,0.3903228594067017,-0.01804052821419916,0.8364372469635628
1.0,-3,0.3739400818922547,-0.020114838061396134,0.8388663967611336
1.0,-2,0.35733563264166895,-0.02221336864806661,0.8445344129554656
1.0,-1,0.34065959577726823,-0.02432953466246124,0.854251012145749
1.0,0,0.32411660104904144,-0.02645877051183243,0.8704453441295547
1.0,1,0.3079288475015272,-0.028597885663081024,0.8736842105263158
1.0,2,0.4779345174772489,0.0035281338204332657,0.8032388663967611
1.0,3,0.4727700002178558,0.0032621847121248604,0.8089068825910931
1.0,4,0.4676537349223654,0.002965831636827676,0.8113360323886639
1.0,5,0.4624196399992492,0.0026295935335781673,0.8105263157894737
1.0,6,0.44713077131485884,0.001466450025788657,0.8097165991902834
1.0,7,0.4318076107740032,5.5988005987106515e-05,0.8251012145748988
1.0,8,0.4162740318146039,-0.0015893066683031476,0.8259109311740891
1.0,9,0.40043589104413546,-0.0034584892426752223,0.8291497975708502
1.0,10,0.38428142819554917,-0.00553752246496414,0.8299595141700404
1.0,20,0.3678802907605442,-0.00780408604789129,0.8323886639676114
1.0,30,0.35137487182841187,-0.010223615314328915,0.8421052631578947
1.0,40,0.3349592359240428,-0.01274928614509896,0.8582995951417004
1.0,50,0.31884796690065054,-0.015327712260613802,0.8607287449392712
