Alpha,Alpha_Ganite,Loss YCF Ganite,ATE YCF Ganite,ACC YCF Ganite
0.1,-6,0.749455038221476,-8.497319425992966e-05,0.3708502024291498
0.1,-5,0.717766217405616,-8.63871567428065e-05,0.3708502024291498
0.1,-4,0.6918910497890887,-0.00012294678630320188,0.3708502024291498
0.1,-3,0.6689246227523757,-0.0002448756268933483,0.6866396761133603
0.1,-2,0.6475521805287727,-0.0004820783310751642,0.6421052631578947
0.1,-1,0.6282467955240635,-0.0008865480422668437,0.6331983805668017
0.1,0,0.6116549420828169,-0.0014497412249699915,0.6291497975708502
0.1,1,0.5972318503845484,-0.0021060928241475874,0.6291497975708502
0.1,2,0.5844531605706254,-0.0028188777322029623,0.6356275303643725
0.1,3,0.8572498878595489,0.00029221114506816637,0.3781376518218624
0.1,4,0.830229257022645,0.0002477653764859644,0.3781376518218624
0.1,5,0.8080670874341358,0.00021061772616470797,0.3781376518218624
0.1,6,0.7889190990833621,0.00017792339434996585,0.3781376518218624
0.1,7,0.7464666297659419,0.00010255581244589251,0.3781376518218624
0.1,8,0.7157938791210583,4.5327462164901355e-05,0.3781376518218624
0.1,9,0.6909333579993578,1.635460340920769e-05,0.3781376518218624
0.1,10,0.6691336672045859,4.3772465709912556e-05,0.6834008097165992
0.1,20,0.6491509666373634,0.00013724402174575268,0.6380566801619433
0.1,30,0.6315197107545968,0.0003170040344613323,0.6299595141700405
0.1,40,0.6167844138279605,0.000564467069906982,0.6234817813765182
0.1,50,0.6042507182582679,0.0008336241315076709,0.622672064777328
0.2,-50,0.5933360821046656,0.0011040817312268913,0.631578947368421
0.2,-40,0.6711711435820564,-0.00025876483542791595,0.5967611336032389
0.2,-30,0.6696504048584099,-0.00028359831217839027,0.5967611336032389
0.2,-20,0.6680913551735778,-0.0003085923172684857,0.5967611336032389
0.2,-10,0.6664323602193061,-0.00033438813398956047,0.5967611336032389
0.2,-9,0.6611696102223099,-0.000409386933599043,0.5967611336032389
0.2,-8,0.6552913617904629,-0.00048106949396747867,0.5967611336032389
0.2,-7,0.6488600693637636,-0.0005475975389039323,0.5967611336032389
0.2,-6,0.6420079970011657,-0.0006079921268427602,0.5967611336032389
0.2,-5,0.6348784717257615,-0.0006617078847104274,0.5967611336032389
0.2,-4,0.6275957274300937,-0.0007081869860107726,0.5967611336032389
0.2,-3,0.6202559629380365,-0.000746757360532202,0.5967611336032389
0.2,-2,0.6129293680263965,-0.0007767700746599271,0.5967611336032389
0.2,-1,0.6056656459063784,-0.0007977385088190903,0.6032388663967612
0.2,0,0.8780027081268927,4.022360503674882e-06,0.3554655870445344
0.2,1,0.8488400197257215,-2.3780866146072555e-05,0.3554655870445344
0.2,2,0.824788488385233,-4.2283273445464786e-05,0.3554655870445344
0.2,3,0.8038900618276735,-5.45319331155536e-05,0.3554655870445344
0.2,4,0.7570382950829092,-6.90022869346274e-05,0.3554655870445344
0.2,5,0.7226121538948294,-7.54060506201748e-05,0.3554655870445344
0.2,6,0.6942991156014486,-0.00011047710575340375,0.3554655870445344
0.2,7,0.6691797496353832,-0.00022012822389855247,0.7238866396761133
0.2,8,0.6459150757567693,-0.000426115898717605,0.6591093117408907
0.2,9,0.6249387235760783,-0.000775099941594859,0.6510121457489878
0.2,10,0.606981680457358,-0.0012630843579339857,0.6469635627530365
0.2,20,0.5915641968621645,-0.0018280749439829602,0.6461538461538462
0.2,30,0.578048455547242,-0.002431055572323315,0.6510121457489878
0.2,40,0.8105133696411014,0.00015767186013770917,0.3862348178137652
0.2,50,0.7905054167816916,0.00012067524472070268,0.3862348178137652
0.3,-50,0.7737790444882651,9.111830016683697e-05,0.3862348178137652
0.3,-40,0.7591017906794205,6.647500962220221e-05,0.3862348178137652
0.3,-30,0.7257790600376713,1.5632562376577397e-05,0.3862348178137652
0.3,-20,0.7009166182193427,-2.07600427645227e-05,0.3862348178137652
0.3,-10,0.6802414645807705,-6.111184882412468e-05,0.7813765182186235
0.3,-9,0.6616491426350161,-0.00011601074309119941,0.6299595141700405
0.3,-8,0.6445021491647144,-0.0002032619814416603,0.6178137651821862
0.3,-7,0.629329166113259,-0.00033557666654637774,0.6145748987854251
0.3,-6,0.616187195160711,-0.000507754280567263,0.6137651821862348
0.3,-5,0.6045643348992175,-0.0007108043833420341,0.6137651821862348
0.3,-4,0.5942652717863387,-0.0009386482253249118,0.620242914979757
